transaction_id,question,response
76,what_is_your_household_income,"$250,00 or more"
76,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
77,phone_no,382-186-5199
77,event_id,3224
77,how_satisfied_were_you_with_this_event,5 - Very Satisfied
77,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
77,how_likely_are_you_to_attend_this_event_in_the_future,2
77,what_is_your_birthdate,23170
77,what_is_your_household_income,"$150,000 - $199,000"
77,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
78,phone_no,831-467-4309
78,event_id,3216
78,how_satisfied_were_you_with_this_event,4
78,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
78,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
78,what_is_your_birthdate,17464
78,what_is_your_household_income,"$50,000 - $99,999"
78,what_is_your_highest_level_of_education_that_you_have_attained,High school
79,phone_no,266-256-6629
79,event_id,3217
79,how_satisfied_were_you_with_this_event,4
79,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
79,how_likely_are_you_to_attend_this_event_in_the_future,3
79,what_is_your_birthdate,16918
79,what_is_your_household_income,"$250,00 or more"
79,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
80,phone_no,538-564-1565
80,event_id,3220
80,how_satisfied_were_you_with_this_event,2
80,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
80,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
80,what_is_your_birthdate,18242
80,what_is_your_household_income,"$150,000 - $199,000"
80,what_is_your_highest_level_of_education_that_you_have_attained,High school
81,phone_no,697-176-5783
81,event_id,3211
81,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
81,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
81,how_likely_are_you_to_attend_this_event_in_the_future,2
81,what_is_your_birthdate,32728
81,what_is_your_household_income,"$50,000 - $99,999"
81,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
82,phone_no,251-535-8728
82,event_id,3218
82,how_satisfied_were_you_with_this_event,3
82,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
82,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
82,what_is_your_birthdate,26636
82,what_is_your_household_income,"$50,000 - $99,999"
82,what_is_your_highest_level_of_education_that_you_have_attained,High school
83,phone_no,346-278-4803
83,event_id,3223
83,how_satisfied_were_you_with_this_event,4
83,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
83,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
83,what_is_your_birthdate,34069
83,what_is_your_household_income,"$150,000 - $199,000"
83,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
84,phone_no,401-319-9110
84,event_id,3217
84,how_satisfied_were_you_with_this_event,2
84,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
84,how_likely_are_you_to_attend_this_event_in_the_future,4
84,what_is_your_birthdate,15800
84,what_is_your_household_income,"$100,000 - $149,000"
84,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
85,phone_no,202-682-5364
85,event_id,3217
85,how_satisfied_were_you_with_this_event,2
85,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
85,how_likely_are_you_to_attend_this_event_in_the_future,2
85,what_is_your_birthdate,34553
85,what_is_your_household_income,"$50,000 - $99,999"
85,what_is_your_highest_level_of_education_that_you_have_attained,High school
86,phone_no,707-105-6180
86,event_id,3222
86,how_satisfied_were_you_with_this_event,2
86,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
86,how_likely_are_you_to_attend_this_event_in_the_future,4
86,what_is_your_birthdate,19854
86,what_is_your_household_income,"$250,00 or more"
86,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
87,phone_no,644-438-4893
87,event_id,3246
87,how_satisfied_were_you_with_this_event,2
87,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
87,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
87,what_is_your_birthdate,36714
87,what_is_your_household_income,"$50,000 - $99,999"
87,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
88,phone_no,729-877-7463
88,event_id,3243
88,how_satisfied_were_you_with_this_event,2
88,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
88,how_likely_are_you_to_attend_this_event_in_the_future,4
88,what_is_your_birthdate,18500
88,what_is_your_household_income,"$100,000 - $149,000"
88,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
89,phone_no,823-698-1708
89,event_id,3219
89,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
89,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
89,how_likely_are_you_to_attend_this_event_in_the_future,4
89,what_is_your_birthdate,17558
89,what_is_your_household_income,"$50,000 - $99,999"
89,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
90,phone_no,677-473-6538
90,event_id,3224
90,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
90,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
90,how_likely_are_you_to_attend_this_event_in_the_future,2
90,what_is_your_birthdate,30045
90,what_is_your_household_income,"$200,000 - $249,000"
90,what_is_your_highest_level_of_education_that_you_have_attained,High school
91,phone_no,893-707-7445
91,event_id,3219
91,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
91,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
91,how_likely_are_you_to_attend_this_event_in_the_future,3
91,what_is_your_birthdate,26090
91,what_is_your_household_income,"$200,000 - $249,000"
91,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
92,phone_no,519-316-9368
92,event_id,3239
92,how_satisfied_were_you_with_this_event,4
92,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
92,how_likely_are_you_to_attend_this_event_in_the_future,3
92,what_is_your_birthdate,24524
92,what_is_your_household_income,"$200,000 - $249,000"
92,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
93,phone_no,663-795-4865
93,event_id,3238
93,how_satisfied_were_you_with_this_event,5 - Very Satisfied
93,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
93,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
93,what_is_your_birthdate,37344
93,what_is_your_household_income,"$100,000 - $149,000"
93,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
94,phone_no,729-441-6830
94,event_id,3251
94,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
94,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
94,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
94,what_is_your_birthdate,29328
94,what_is_your_household_income,"$150,000 - $199,000"
94,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
95,phone_no,777-830-8009
95,event_id,3215
95,how_satisfied_were_you_with_this_event,5 - Very Satisfied
95,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
95,how_likely_are_you_to_attend_this_event_in_the_future,3
95,what_is_your_birthdate,18689
95,what_is_your_household_income,"$50,000 - $99,999"
95,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
96,phone_no,296-828-2786
96,event_id,3247
96,how_satisfied_were_you_with_this_event,2
96,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
96,how_likely_are_you_to_attend_this_event_in_the_future,3
96,what_is_your_birthdate,24035
96,what_is_your_household_income,"Less than $50,000"
96,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
97,phone_no,260-607-1918
97,event_id,3220
97,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
97,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
97,how_likely_are_you_to_attend_this_event_in_the_future,3
97,what_is_your_birthdate,28732
97,what_is_your_household_income,"$200,000 - $249,000"
97,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
98,phone_no,520-173-7614
98,event_id,3223
98,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
98,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
98,how_likely_are_you_to_attend_this_event_in_the_future,4
98,what_is_your_birthdate,27668
98,what_is_your_household_income,"$200,000 - $249,000"
98,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
99,phone_no,328-958-2362
99,event_id,3229
99,how_satisfied_were_you_with_this_event,4
99,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
99,how_likely_are_you_to_attend_this_event_in_the_future,3
99,what_is_your_birthdate,17794
99,what_is_your_household_income,"$200,000 - $249,000"
99,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
100,phone_no,752-599-6320
100,event_id,3237
100,how_satisfied_were_you_with_this_event,3
100,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
100,how_likely_are_you_to_attend_this_event_in_the_future,2
100,what_is_your_birthdate,33104
100,what_is_your_household_income,"$250,00 or more"
100,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
101,phone_no,585-912-9278
101,event_id,3224
101,how_satisfied_were_you_with_this_event,4
101,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
101,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
101,what_is_your_birthdate,17358
101,what_is_your_household_income,"$150,000 - $199,000"
101,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
102,phone_no,477-236-9428
102,event_id,3245
102,how_satisfied_were_you_with_this_event,3
102,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
102,how_likely_are_you_to_attend_this_event_in_the_future,4
102,what_is_your_birthdate,29762
102,what_is_your_household_income,"$200,000 - $249,000"
102,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
103,phone_no,550-126-6785
103,event_id,3240
103,how_satisfied_were_you_with_this_event,5 - Very Satisfied
103,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
103,how_likely_are_you_to_attend_this_event_in_the_future,2
103,what_is_your_birthdate,15801
103,what_is_your_household_income,"$150,000 - $199,000"
103,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
104,phone_no,585-912-9278
104,event_id,3214
104,how_satisfied_were_you_with_this_event,4
104,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
104,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
104,what_is_your_birthdate,17221
104,what_is_your_household_income,"$200,000 - $249,000"
104,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
105,phone_no,459-840-3737
105,event_id,3232
105,how_satisfied_were_you_with_this_event,3
105,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
105,how_likely_are_you_to_attend_this_event_in_the_future,2
105,what_is_your_birthdate,24678
105,what_is_your_household_income,"$250,00 or more"
105,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
106,phone_no,238-199-2712
106,event_id,3224
106,how_satisfied_were_you_with_this_event,4
106,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
106,how_likely_are_you_to_attend_this_event_in_the_future,3
106,what_is_your_birthdate,31430
106,what_is_your_household_income,"$150,000 - $199,000"
106,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
107,phone_no,326-172-8521
107,event_id,3236
107,how_satisfied_were_you_with_this_event,4
107,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
107,how_likely_are_you_to_attend_this_event_in_the_future,4
107,what_is_your_birthdate,32639
107,what_is_your_household_income,"$50,000 - $99,999"
107,what_is_your_highest_level_of_education_that_you_have_attained,High school
108,phone_no,796-712-3096
108,event_id,3243
108,how_satisfied_were_you_with_this_event,4
108,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
108,how_likely_are_you_to_attend_this_event_in_the_future,2
108,what_is_your_birthdate,34559
108,what_is_your_household_income,"$150,000 - $199,000"
108,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
109,phone_no,729-292-9657
109,event_id,3251
109,how_satisfied_were_you_with_this_event,4
109,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
109,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
109,what_is_your_birthdate,28360
109,what_is_your_household_income,"Less than $50,000"
109,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
110,phone_no,364-864-7274
110,event_id,3220
110,how_satisfied_were_you_with_this_event,5 - Very Satisfied
110,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
110,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
110,what_is_your_birthdate,26539
110,what_is_your_household_income,"$200,000 - $249,000"
110,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
111,phone_no,868-655-9199
111,event_id,3249
