transaction_id,account_no,email,zip,phone_no,section,row,qty,total_price,event_id,channel
324,A84916450I,user272@rockets.com,78662,297-360-5964,109,18,7,1400,3244,Box Office
325,A48949765L,user470@rockets.com,77014,846-855-2354,416,9,8,160,3243,BackOffice
326,A29825136Q,user228@rockets.com,18818,796-357-6893,427,17,7,70,3229,Web
327,A57599164R,user84@rockets.com,75065,263-981-3374,123,13,8,1200,3218,BackOffice
328,A27528594L,user240@rockets.com,75599,212-217-8267,413,19,2,50,3230,Box Office
329,A53522147Z,user187@rockets.com,75151,646-685-9094,405,1,3,150,3241,Web
330,A57299012I,user280@rockets.com,76564,621-421-2306,128,3,3,450,3225,Box Office
331,A51989219O,user174@rockets.com,78220,202-682-5364,407,16,7,350,3239,BackOffice
332,A94157112P,user115@rockets.com,77532,288-218-4095,121,11,7,1050,3215,Web
333,A53252545D,user338@rockets.com,77046,829-758-5852,408,5,2,100,3233,Web
334,A72944266R,user90@rockets.com,49286,575-711-4916,414,9,5,125,3215,Box Office
335,A52731712U,user433@rockets.com,75554,560-905-2448,107,11,1,200,3224,Box Office
336,A85802331S,user290@rockets.com,75558,382-186-5199,121,18,7,1050,3228,Box Office
337,A24667707G,user344@rockets.com,75599,485-208-7059,122,10,8,1200,3213,Web
338,A26087997R,user359@rockets.com,77472,464-686-4183,110,20,1,200,3232,BackOffice
339,A82706622G,user11@rockets.com,76135,462-805-3983,422,14,5,75,3222,Box Office
340,A93445706W,user452@rockets.com,77497,630-538-4400,121,18,5,750,3217,Box Office
341,A50494389C,user74@rockets.com,75497,644-590-6034,422,20,8,120,3242,Web
342,A49019762O,user117@rockets.com,77069,833-132-5736,120,15,3,450,3214,Box Office
343,A39091472R,user204@rockets.com,77056,481-518-8887,122,11,1,150,3246,Web
344,A69121267D,user380@rockets.com,78123,777-227-8629,409,15,2,100,3245,Web
345,A69851365O,user82@rockets.com,76865,688-934-1357,116,9,2,300,3230,Box Office
346,A68691337R,user30@rockets.com,77076,814-884-3630,110,13,2,400,3232,Web
347,A44533391O,user77@rockets.com,77046,900-622-8750,103,12,8,1600,3232,BackOffice
348,A68691337R,user30@rockets.com,77076,814-884-3630,117,4,2,300,3243,BackOffice
349,A82383061F,user101@rockets.com,77388,226-568-7645,113,14,3,510,3216,Box Office
350,A32143269T,user297@rockets.com,75052,674-251-1148,410,9,8,400,3238,Web
351,A78226630L,user89@rockets.com,77345,892-177-9243,422,6,7,105,3247,Box Office
352,A56997374O,user157@rockets.com,75551,819-547-4840,417,4,2,40,3224,Web
353,A30813005Q,user33@rockets.com,76426,287-227-2087,105,20,7,1400,3214,BackOffice
354,A30708689D,user468@rockets.com,77015,286-242-7937,130,4,3,450,3241,Web
355,A64543260A,user257@rockets.com,75146,325-414-3557,404,4,6,300,3244,Web
356,A93037132B,user478@rockets.com,77835,505-855-8738,130,18,7,1050,3239,Box Office
357,A47847635G,user406@rockets.com,77375,677-473-6538,410,18,8,400,3229,Web
358,A39532138K,user262@rockets.com,77588,517-744-7036,408,11,4,200,3235,Box Office
359,A23866063I,user347@rockets.com,77041,563-186-1855,413,17,8,200,3236,BackOffice
360,A68311930P,user200@rockets.com,75210,728-127-6014,406,3,4,200,3235,Box Office
361,A68547916M,user247@rockets.com,76569,865-402-8962,109,18,8,1600,3247,BackOffice
362,A91473412J,user475@rockets.com,76828,518-650-5563,405,3,6,300,3227,Box Office
363,A73995453E,user55@rockets.com,77381,663-795-4865,408,4,1,50,3236,BackOffice
364,A17886442U,user93@rockets.com,76798,728-338-2837,113,5,7,1190,3241,Box Office
365,A39077454F,user279@rockets.com,76384,695-426-2603,426,16,4,40,3251,Box Office
366,A13785680M,user313@rockets.com,75048,667-916-2673,404,5,1,50,3237,Box Office
367,A62979902T,user469@rockets.com,77004,234-770-4463,404,3,1,50,3227,Web
368,A62979902T,user469@rockets.com,77004,234-770-4463,127,11,5,750,3236,Web
369,A80229052D,user417@rockets.com,76834,707-105-6180,426,18,5,50,3233,Web
370,A11788475H,user168@rockets.com,77064,519-316-9368,421,15,1,15,3225,Box Office
371,A25098733U,user430@rockets.com,77012,485-859-6432,119,10,4,600,3235,BackOffice
372,A97175732H,user96@rockets.com,75210,600-540-6873,401,19,7,350,3216,BackOffice
373,A39532138K,user262@rockets.com,77588,517-744-7036,106,8,7,1400,3240,Web
374,A30813005Q,user33@rockets.com,76426,287-227-2087,401,13,5,250,3250,Box Office
375,A64381740H,user9@rockets.com,78140,200-255-6033,120,19,7,1050,3241,Box Office
376,A13423717G,user214@rockets.com,77447,728-114-7314,413,13,5,125,3227,Web
377,A22593452D,user296@rockets.com,77835,837-436-3650,410,19,6,300,3221,Web
378,A13483206E,user394@rockets.com,77008,572-208-2147,428,3,6,60,3235,Box Office
379,A48626783B,user481@rockets.com,77505,265-944-9980,423,3,6,90,3228,Web
380,A97066547C,user176@rockets.com,78268,752-599-6320,119,19,4,600,3240,Web
381,A44442077C,user233@rockets.com,76657,688-462-2834,118,18,4,600,3228,Box Office
382,A42357757S,user285@rockets.com,77022,620-929-9338,423,18,8,120,3224,Box Office
383,A84589914K,user334@rockets.com,77093,871-526-4107,117,10,3,450,3212,BackOffice
384,A69851365O,user82@rockets.com,76865,688-934-1357,416,10,4,80,3233,Web
385,A35868776D,user135@rockets.com,77044,830-585-6951,127,5,3,450,3241,Web
386,A84644472Q,user154@rockets.com,75497,650-452-5243,413,14,7,175,3234,BackOffice
387,A44533391O,user77@rockets.com,77046,900-622-8750,420,19,7,105,3238,BackOffice
388,A67099239P,user259@rockets.com,78608,208-486-3079,122,11,1,150,3235,Web
389,A56997374O,user157@rockets.com,75551,819-547-4840,400,11,8,400,3224,BackOffice
390,A99941524R,user31@rockets.com,75017,379-449-1875,121,3,8,1200,3242,BackOffice
391,A94157112P,user115@rockets.com,77532,288-218-4095,123,6,4,600,3238,Box Office
392,A64792975G,user375@rockets.com,78061,673-147-6356,116,10,8,1200,3247,BackOffice
393,A36218846D,user398@rockets.com,77006,652-624-8907,411,20,1,25,3216,BackOffice
394,A76868131D,user251@rockets.com,75019,666-482-9757,111,6,8,1360,3243,Box Office
395,A63429707V,user352@rockets.com,77078,433-864-3752,109,2,2,400,3239,BackOffice
396,A41848969U,user424@rockets.com,76190,559-528-4520,108,4,3,600,3217,BackOffice
397,A85101554Z,user321@rockets.com,76135,338-323-8116,130,19,6,900,3238,Web
398,A65649259U,user300@rockets.com,75165,752-467-6744,119,6,1,150,3244,BackOffice
399,A42598391B,user28@rockets.com,76715,273-879-6705,406,15,2,100,3246,Box Office
400,A13423717G,user214@rockets.com,77447,728-114-7314,123,20,8,1200,3214,Box Office
401,A24327398V,user302@rockets.com,75443,826-432-3801,424,4,6,90,3224,Web
402,A50253255G,user156@rockets.com,77024,247-278-9416,106,5,7,1400,3248,Box Office
403,A99941524R,user31@rockets.com,75017,379-449-1875,119,10,3,450,3244,BackOffice
404,A99525386O,user384@rockets.com,75759,610-160-7313,410,15,8,400,3229,Web
405,A85775754F,user371@rockets.com,77084,887-494-8441,405,13,3,150,3220,BackOffice
406,A47847635G,user406@rockets.com,77375,677-473-6538,403,9,3,150,3223,Box Office
407,A37183295I,user138@rockets.com,75124,391-872-3722,405,3,3,150,3215,BackOffice
408,A99263437X,user335@rockets.com,78591,404-993-6272,105,9,8,1600,3225,BackOffice
409,A23058189P,user426@rockets.com,75017,359-150-1957,106,6,6,1200,3239,Box Office
410,A38116941R,user243@rockets.com,76872,823-373-6307,422,5,6,90,3219,Web
411,A11027392L,user63@rockets.com,77058,838-673-2168,117,16,6,900,3240,Box Office
412,A85827627A,user164@rockets.com,75759,608-312-1646,419,9,7,105,3244,Box Office
413,A10295405G,user194@rockets.com,77469,246-253-6167,108,12,5,1000,3245,BackOffice
414,A95109565S,user91@rockets.com,77963,501-318-2406,126,14,2,300,3249,BackOffice
415,A46151060A,user92@rockets.com,77503,617-180-9787,108,17,1,200,3230,Web
416,A33975959M,user46@rockets.com,77373,621-290-4093,100,5,7,1400,3250,Box Office
417,A17821104E,user341@rockets.com,22643,343-142-9373,116,3,7,1050,3220,BackOffice
418,A67099239P,user259@rockets.com,78608,208-486-3079,428,14,1,10,3235,BackOffice
419,A47269239O,user386@rockets.com,75036,504-303-1445,408,2,3,150,3248,Web
420,A18316672P,user432@rockets.com,77073,378-591-7346,416,4,8,160,3220,Web
421,A33394476N,user378@rockets.com,76837,860-517-4828,411,2,6,150,3226,BackOffice
422,A17661570G,user202@rockets.com,77037,719-734-8886,414,10,7,175,3224,Box Office
423,A42757175H,user175@rockets.com,75489,608-624-6749,418,10,4,80,3225,Web
424,A28525396I,user47@rockets.com,22643,495-720-3155,406,20,2,100,3229,Web
425,A35168312M,user351@rockets.com,75336,649-607-4974,402,20,8,400,3226,Box Office
426,A13881733S,user431@rockets.com,77482,540-719-9398,412,13,1,25,3246,Web
427,A55503293P,user379@rockets.com,75057,231-757-6010,119,16,1,150,3239,Web
428,A36173149D,user327@rockets.com,77586,492-599-5497,122,6,6,900,3240,Web
429,A70956292D,user130@rockets.com,74868,676-535-6456,108,1,6,1200,3225,BackOffice
430,A24667707G,user344@rockets.com,75599,485-208-7059,410,2,6,300,3224,BackOffice
431,A95109565S,user91@rockets.com,77963,501-318-2406,123,10,6,900,3240,Web
432,A49831536Y,user225@rockets.com,76540,853-714-7860,400,10,4,200,3235,Box Office
433,A67346847L,user239@rockets.com,78374,707-535-4192,125,6,1,150,3229,Web
434,A39532138K,user262@rockets.com,77588,517-744-7036,400,11,6,300,3232,Box Office
435,A18514730C,user429@rockets.com,77035,798-815-6402,109,14,8,1600,3234,Web
436,A34562402Z,user317@rockets.com,77541,745-362-7574,423,11,8,120,3219,Box Office
437,A96436723A,user179@rockets.com,77023,879-695-1739,109,20,5,1000,3235,BackOffice
438,A68263605G,user218@rockets.com,76842,569-340-4408,426,15,5,50,3233,Box Office
439,A42547806N,user422@rockets.com,77030,296-828-2786,123,15,8,1200,3238,BackOffice
440,A28699422X,user354@rockets.com,77003,652-254-7793,417,12,5,100,3240,Web
441,A17326158R,user25@rockets.com,76526,331-231-6317,416,3,4,80,3249,Box Office
442,A14506762J,user443@rockets.com,77006,262-525-9282,403,17,2,100,3238,BackOffice
443,A14219079K,user264@rockets.com,76629,423-450-1180,403,20,2,100,3229,Box Office
444,A22428762Y,user39@rockets.com,75685,251-535-8728,404,5,4,200,3225,BackOffice
445,A43365422U,user295@rockets.com,77502,674-548-4424,103,4,2,400,3243,BackOffice
446,A15657317G,user306@rockets.com,77588,748-988-3082,420,8,8,120,3248,BackOffice
447,A29168164P,user289@rockets.com,25628,396-889-7192,105,11,7,1400,3225,Web
448,A39077454F,user279@rockets.com,76384,695-426-2603,123,18,3,450,3231,Box Office
449,A68547916M,user247@rockets.com,76569,865-402-8962,124,10,6,900,3231,Web
450,A36173149D,user327@rockets.com,77586,492-599-5497,114,13,2,340,3240,Box Office
451,A13483206E,user394@rockets.com,77008,572-208-2147,129,14,7,1050,3248,Web
452,A75638458L,user459@rockets.com,77336,493-615-1216,122,20,7,1050,3232,BackOffice
453,A61526285Z,user250@rockets.com,77365,403-406-6098,420,8,5,75,3228,BackOffice
454,A69598602B,user291@rockets.com,77492,240-146-2284,405,16,4,200,3245,Web
455,A29341299P,user236@rockets.com,78140,678-690-3420,427,14,3,30,3244,BackOffice
456,A94946026W,user454@rockets.com,75036,559-231-2156,413,17,6,150,3232,Web
457,A11118594C,user170@rockets.com,75750,515-663-7770,123,4,1,150,3244,BackOffice
458,A87348729Q,user112@rockets.com,75326,831-869-6625,405,18,2,100,3222,Box Office
459,A98639365S,user397@rockets.com,75710,338-540-1022,115,2,5,850,3237,BackOffice
460,A66721767E,user416@rockets.com,76869,517-475-3034,417,20,8,160,3249,Box Office
461,A88316274L,user163@rockets.com,75443,848-880-7506,404,7,7,350,3212,Box Office
462,A17326158R,user25@rockets.com,76526,331-231-6317,119,10,4,600,3243,Web
463,A20318281V,user444@rockets.com,77201,758-207-1067,100,1,1,200,3238,Web
464,A91545768X,user97@rockets.com,77094,554-475-5627,404,13,2,100,3239,Web
465,A65024255P,user255@rockets.com,77497,365-416-1472,124,14,8,1200,3251,BackOffice
466,A85802331S,user290@rockets.com,75558,382-186-5199,124,1,4,600,3214,BackOffice
467,A99146360Z,user303@rockets.com,77091,393-315-6278,430,8,4,40,3214,BackOffice
468,A50299262X,user190@rockets.com,78054,644-438-4893,416,5,4,80,3220,Box Office
469,A13613133D,user499@rockets.com,77007,754-332-1121,424,17,8,120,3241,Web
470,A27146115A,user20@rockets.com,77581,320-336-6993,122,6,6,900,3247,BackOffice
471,A66367882Z,user106@rockets.com,77578,245-436-9526,116,17,5,750,3226,Box Office
472,A29083666C,user231@rockets.com,77492,566-346-4625,423,5,1,15,3218,Web
473,A99236367H,user308@rockets.com,75710,854-931-6412,423,16,4,60,3217,Box Office
474,A22593452D,user296@rockets.com,77835,837-436-3650,102,20,3,600,3236,BackOffice
475,A28289031Z,user132@rockets.com,78291,543-162-5930,103,3,2,400,3245,Web
476,A47158554O,user223@rockets.com,77077,621-940-5798,100,7,5,1000,3248,BackOffice
477,A71932996Q,user66@rockets.com,77494,430-832-8464,120,20,1,150,3242,Web
478,A90286356P,user70@rockets.com,77061,475-130-5568,427,6,7,70,3251,Box Office
479,A13483206E,user394@rockets.com,77008,572-208-2147,125,13,7,1050,3236,BackOffice
480,A80385556Y,user3@rockets.com,76690,496-665-5890,413,15,4,100,3212,Web
481,A94157112P,user115@rockets.com,77532,288-218-4095,111,13,4,680,3228,BackOffice
482,A62151657V,user248@rockets.com,77021,840-758-8660,106,17,6,1200,3235,Box Office
483,A43369455G,user58@rockets.com,76657,601-663-7961,110,13,7,1400,3229,Box Office
484,A25721528V,user147@rockets.com,77064,566-194-2571,428,10,7,70,3227,BackOffice
485,A68311930P,user200@rockets.com,75210,728-127-6014,108,9,8,1600,3222,BackOffice
486,A17142650I,user340@rockets.com,76569,481-764-5291,425,3,1,15,3240,Box Office
487,A43869555L,user122@rockets.com,77365,845-397-6252,103,9,7,1400,3250,Box Office
488,A97029429N,user336@rockets.com,77035,538-564-1565,103,2,8,1600,3214,BackOffice
489,A27528594L,user240@rockets.com,75599,212-217-8267,412,17,6,150,3222,BackOffice
490,A54828137N,user128@rockets.com,76673,760-786-5163,103,5,2,400,3251,Box Office
491,A23561044B,user498@rockets.com,76799,291-238-1310,416,19,2,40,3220,Web
492,A22428762Y,user39@rockets.com,75685,251-535-8728,403,5,2,100,3217,Box Office
493,A57299012I,user280@rockets.com,76564,621-421-2306,425,17,1,15,3213,BackOffice
494,A76161781D,user388@rockets.com,75559,463-795-6959,103,10,4,800,3239,BackOffice
495,A25721528V,user147@rockets.com,77064,566-194-2571,101,18,5,1000,3225,Web
496,A84436422X,user310@rockets.com,77023,868-954-3472,424,8,6,90,3222,Web
497,A32056433H,user36@rockets.com,75443,802-150-5213,406,13,2,100,3243,Web
498,A13613133D,user499@rockets.com,77007,754-332-1121,106,5,6,1200,3249,Web
499,A80424540G,user60@rockets.com,77547,740-552-4874,100,20,3,600,3243,Box Office
500,A16886960K,user304@rockets.com,76564,790-443-3850,403,9,5,250,3212,BackOffice
501,A89206186T,user12@rockets.com,75757,412-417-3174,428,14,7,70,3233,Web
502,A12538142P,user68@rockets.com,75231,789-285-9035,109,8,4,800,3251,BackOffice
503,A64912998V,user129@rockets.com,38587,737-873-5833,416,9,6,120,3230,BackOffice
504,A74626076G,user160@rockets.com,76710,679-634-2819,412,18,7,175,3249,BackOffice
505,A33098988R,user293@rockets.com,77070,308-886-8964,402,10,5,250,3219,Web
506,A90604226Q,user267@rockets.com,75019,277-837-8155,102,11,3,600,3233,Box Office
507,A37131292L,user23@rockets.com,76798,284-982-2425,122,14,3,450,3245,Box Office
508,A15217357K,user35@rockets.com,75146,869-480-6500,115,15,5,850,3214,Web
509,A82381184M,user136@rockets.com,31555,510-831-1597,408,12,1,50,3227,Web
510,A25098733U,user430@rockets.com,77012,485-859-6432,402,13,7,350,3241,BackOffice
511,A36918507A,user105@rockets.com,77477,607-277-7701,116,19,5,750,3222,BackOffice
512,A55553693M,user188@rockets.com,75142,389-959-1419,114,4,7,1190,3224,Web
513,A93445706W,user452@rockets.com,77497,630-538-4400,411,16,5,125,3234,BackOffice
514,A13189117Q,user377@rockets.com,77001,724-307-9182,403,16,8,400,3223,BackOffice
515,A69182849N,user486@rockets.com,76010,729-441-6830,101,8,2,400,3221,BackOffice
516,A33098988R,user293@rockets.com,77070,308-886-8964,128,9,4,600,3222,Web
517,A47432461Z,user213@rockets.com,76136,826-458-9773,403,19,8,400,3234,BackOffice
518,A32363184B,user425@rockets.com,76653,603-720-9977,119,13,7,1050,3229,Box Office
519,A94157112P,user115@rockets.com,77532,288-218-4095,110,5,6,1200,3235,Web
520,A43869555L,user122@rockets.com,77365,845-397-6252,425,4,7,105,3247,Web
521,A22275284L,user73@rockets.com,77015,509-331-6469,119,10,8,1200,3219,BackOffice
522,A22803681B,user348@rockets.com,75057,627-622-7263,101,11,4,800,3224,Web
523,A12649918N,user286@rockets.com,75568,614-549-9632,123,16,8,1200,3233,Box Office
524,A37131292L,user23@rockets.com,76798,284-982-2425,103,15,8,1600,3215,Web
525,A77491555W,user79@rockets.com,75558,225-515-4476,129,6,2,300,3224,Box Office
526,A13423717G,user214@rockets.com,77447,728-114-7314,424,10,6,90,3217,Box Office
527,A43458879E,user48@rockets.com,77092,545-974-7907,109,12,8,1600,3221,BackOffice
528,A76868131D,user251@rockets.com,75019,666-482-9757,419,11,5,75,3222,BackOffice
529,A78689689J,user427@rockets.com,77506,602-631-9873,121,16,6,900,3248,BackOffice
530,A36344558W,user466@rockets.com,77502,301-955-7552,125,14,4,600,3238,Box Office
531,A11788475H,user168@rockets.com,77064,519-316-9368,400,9,6,300,3225,Web
532,A11046356H,user345@rockets.com,75573,282-294-7020,423,20,5,75,3238,Web
533,A45089072R,user148@rockets.com,77065,875-789-3517,406,2,5,250,3242,BackOffice
534,A49232334V,user453@rockets.com,77271,619-713-6417,407,2,8,400,3230,Web
535,A80424540G,user60@rockets.com,77547,740-552-4874,114,7,3,510,3245,Web
536,A53055525I,user269@rockets.com,77362,782-412-7390,121,6,1,150,3234,BackOffice
537,A83268502Y,user21@rockets.com,75017,276-299-4595,415,1,4,80,3216,BackOffice
538,A69851365O,user82@rockets.com,76865,688-934-1357,102,6,4,800,3211,Box Office
539,A68151367Y,user447@rockets.com,77012,494-673-3995,127,8,4,600,3215,BackOffice
540,A85951110O,user94@rockets.com,77067,466-639-7281,425,15,6,90,3248,Web
541,A52731150Y,user477@rockets.com,77023,665-170-3179,128,14,4,600,3251,Box Office
542,A93422526O,user62@rockets.com,75270,506-139-6831,401,4,1,50,3251,BackOffice
543,A68263605G,user218@rockets.com,76842,569-340-4408,119,2,5,750,3217,Web
544,A34094574T,user399@rockets.com,75086,274-769-9157,405,8,6,300,3226,Web
545,A66336767O,user276@rockets.com,76673,672-755-7479,128,16,6,900,3233,Box Office
546,A81777418V,user281@rockets.com,77510,846-788-5127,415,2,4,80,3228,Box Office
547,A83039665Z,user232@rockets.com,77063,852-914-7921,126,5,5,750,3214,Web
548,A36344558W,user466@rockets.com,77502,301-955-7552,100,17,6,1200,3242,BackOffice
549,A62759828F,user146@rockets.com,76853,862-357-3734,121,14,4,600,3238,Box Office
550,A64543260A,user257@rockets.com,75146,325-414-3557,118,20,5,750,3248,Box Office
551,A99795977T,user404@rockets.com,77057,691-276-7829,428,13,7,70,3240,BackOffice
552,A84644472Q,user154@rockets.com,75497,650-452-5243,102,1,7,1400,3220,Web
553,A53787758X,user142@rockets.com,77011,477-236-9428,416,18,1,20,3246,Box Office
554,A75876229I,user356@rockets.com,77049,807-120-9893,408,7,8,400,3220,Box Office
555,A50479336F,user482@rockets.com,2622,481-211-1175,406,10,5,250,3241,Box Office
556,A16886960K,user304@rockets.com,76564,790-443-3850,419,8,2,30,3231,Box Office
